Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition,Predicted_Income,Pay_Gap,Pay_Gap_Percent,Pay_Equity_Flag,Attrition_Risk_Probability,Attrition_Risk_Level,High_Performer,Predicted_High_Performer,Cluster,Employee_Segment
395,Engineering,Software Engineer,Master,23,2.0,5579.43,63.0,2022-05-19,No,5336.47,242.96,4.6,Within Expected Range,0.3978,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
402,Engineering,QA Engineer,Master,47,7.0,7746.88,84.0,2017-01-24,No,6534.17,1212.71,18.6,Within Expected Range,0.3126,Low,0,No,1,"Established, Higher-Income Employees"
405,Engineering,Software Engineer,Bachelor,29,2.0,5101.03,73.0,2022-05-22,No,4482.01,619.02,13.8,Within Expected Range,0.3804,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
657,Finance,Finance Manager,Bachelor,26,6.0,4866.34,78.0,2018-07-16,No,5296.68,-430.34,-8.1,Within Expected Range,0.3386,Low,0,No,1,"Established, Higher-Income Employees"
664,Engineering,Software Engineer,PhD,26,0.0,6044.4,80.0,2024-08-03,No,5701.77,342.63,6.0,Within Expected Range,0.4732,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
163,Marketing,Content Specialist,Bachelor,36,5.0,3749.0,75.0,2019-02-15,Yes,4964.91,-1215.91,-24.5,Within Expected Range,0.3994,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
115,Engineering,Senior Engineer,Bachelor,47,2.0,4993.43,53.0,2022-08-23,No,4409.75,583.68,13.2,Within Expected Range,0.7029,High,0,No,0,"Short-Tenure, Lower-Income Employees"
151,Marketing,Content Specialist,Master,35,6.0,6302.88,53.0,2018-12-06,No,6071.94,230.94,3.8,Within Expected Range,0.3477,Low,0,No,1,"Established, Higher-Income Employees"
626,Finance,Financial Analyst,Bachelor,36,10.0,5043.12,91.0,2014-08-15,No,6327.21,-1284.09,-20.3,Within Expected Range,0.3137,Low,1,No,1,"Established, Higher-Income Employees"
628,Sales,Sales Executive,Bachelor,25,5.0,6029.67,95.0,2019-11-01,Yes,5191.23,838.44,16.2,Within Expected Range,0.3901,Medium,1,Yes,1,"Established, Higher-Income Employees"
544,Finance,Accountant,High School,25,1.0,3106.45,89.0,2023-01-14,No,3152.02,-45.57,-1.4,Within Expected Range,0.5448,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
478,Sales,Account Rep,Bachelor,35,4.0,5100.22,69.0,2020-07-13,No,4799.93,300.29,6.3,Within Expected Range,0.3145,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
533,Sales,Sales Executive,High School,29,7.0,4857.52,100.0,2017-04-12,No,4833.35,24.17,0.5,Within Expected Range,0.369,Medium,1,Yes,1,"Established, Higher-Income Employees"
513,Engineering,Senior Engineer,Master,28,1.0,4486.51,54.0,2023-10-17,Yes,5004.92,-518.41,-10.4,Within Expected Range,0.686,High,0,No,0,"Short-Tenure, Lower-Income Employees"
259,Engineering,QA Engineer,Bachelor,25,13.0,6999.02,77.0,2011-04-12,No,7151.06,-152.04,-2.1,Within Expected Range,0.1304,Low,0,No,1,"Established, Higher-Income Employees"
625,Engineering,Software Engineer,Bachelor,27,6.0,6809.49,50.0,2018-11-07,Yes,5475.88,1333.61,24.4,Within Expected Range,0.261,Low,0,No,1,"Established, Higher-Income Employees"
898,Finance,Finance Manager,Bachelor,27,1.4,3433.55,60.0,2023-06-09,Yes,4149.38,-715.83,-17.3,Within Expected Range,0.5191,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
136,Sales,Sales Manager,Bachelor,37,5.0,3824.21,76.0,2019-08-19,No,5049.6,-1225.39,-24.3,Within Expected Range,0.468,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
617,Sales,Sales Manager,PhD,27,2.0,4845.55,88.0,2022-05-22,No,6014.61,-1169.06,-19.4,Within Expected Range,0.5196,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
982,Marketing,Marketing Analyst,Master,47,2.0,4750.97,83.0,2022-02-07,No,5295.03,-544.06,-10.3,Within Expected Range,0.6489,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
704,Engineering,Software Engineer,Bachelor,38,5.0,6211.25,86.0,2019-03-23,No,5238.35,972.9,18.6,Within Expected Range,0.3212,Low,1,No,1,"Established, Higher-Income Employees"
593,Finance,Financial Analyst,Bachelor,24,0.0,3177.62,66.0,2024-06-02,No,3822.35,-644.73,-16.9,Within Expected Range,0.524,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
846,Sales,Sales Executive,Master,46,7.0,5924.35,76.0,2017-01-09,No,6566.04,-641.69,-9.8,Within Expected Range,0.6043,Medium,0,Yes,1,"Established, Higher-Income Employees"
502,Finance,Financial Analyst,Master,43,0.0,5091.12,61.0,2024-02-18,No,4697.92,393.2,8.4,Within Expected Range,0.6316,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
539,Engineering,QA Engineer,Master,47,2.6,6327.01,58.0,2019-04-14,No,5435.31,891.7,16.4,Within Expected Range,0.49,Medium,0,No,1,"Established, Higher-Income Employees"
713,Sales,Sales Manager,Bachelor,31,2.8,4004.48,82.0,2023-12-26,No,4496.59,-492.11,-10.9,Within Expected Range,0.4451,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
582,Engineering,Senior Engineer,Master,28,3.0,5480.72,85.0,2021-11-25,Yes,5505.81,-25.09,-0.5,Within Expected Range,0.5638,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
344,Marketing,Marketing Analyst,Bachelor,21,0.0,3880.82,65.0,2024-07-16,No,3913.34,-32.52,-0.8,Within Expected Range,0.506,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
752,Finance,Financial Analyst,High School,40,1.0,3006.31,62.0,2023-03-12,No,3224.47,-218.16,-6.8,Within Expected Range,0.5626,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
663,HR,HR Specialist,Bachelor,31,5.0,5940.08,65.0,2019-02-24,No,5132.24,807.84,15.7,Within Expected Range,0.231,Low,0,Yes,1,"Established, Higher-Income Employees"
294,Sales,Account Rep,Master,36,6.0,5856.65,79.0,2018-06-16,No,6160.28,-303.63,-4.9,Within Expected Range,0.3058,Low,0,Yes,1,"Established, Higher-Income Employees"
365,Marketing,Marketing Analyst,PhD,35,1.0,6715.73,81.0,2023-02-11,No,5895.79,819.94,13.9,Within Expected Range,0.5566,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
669,Finance,Accountant,High School,29,3.0,3879.72,78.0,2021-02-09,No,3653.14,226.58,6.2,Within Expected Range,0.5144,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
15,Sales,Sales Executive,Bachelor,26,7.0,5614.02,60.0,2017-04-27,Yes,5688.1,-74.08,-1.3,Within Expected Range,0.4346,Medium,0,Yes,1,"Established, Higher-Income Employees"
87,Marketing,Marketing Manager,High School,41,13.0,5692.69,79.0,2011-12-16,No,6311.71,-619.02,-9.8,Within Expected Range,0.2747,Low,0,Yes,1,"Established, Higher-Income Employees"
371,HR,HR Manager,Bachelor,32,1.0,4466.04,79.0,2023-10-23,No,4138.26,327.78,7.9,Within Expected Range,0.5128,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
166,Engineering,Senior Engineer,Bachelor,29,1.8,4218.87,89.0,2023-10-26,Yes,4347.6,-128.73,-3.0,Within Expected Range,0.5803,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
935,Engineering,Software Engineer,Bachelor,45,2.0,3244.52,76.4,2022-02-13,No,4495.54,-1251.02,-27.8,Within Expected Range,0.5822,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
336,Sales,Account Rep,Bachelor,29,7.0,5610.78,64.0,2017-09-16,No,5542.5,68.27,1.2,Within Expected Range,0.2263,Low,0,Yes,1,"Established, Higher-Income Employees"
60,HR,Recruiter,Bachelor,36,7.0,4792.68,79.0,2017-12-15,No,5738.15,-945.47,-16.5,Within Expected Range,0.3986,Medium,0,Yes,1,"Established, Higher-Income Employees"
355,Finance,Finance Manager,Master,39,2.8,6720.56,70.0,2020-11-16,Yes,5369.28,1351.28,25.2,Within Expected Range,0.463,Medium,0,No,1,"Established, Higher-Income Employees"
425,Sales,Sales Manager,Master,36,2.0,3635.73,45.0,2022-01-12,No,5158.75,-1523.02,-29.5,Within Expected Range,0.6344,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
293,HR,HR Specialist,Bachelor,41,6.0,5137.75,83.0,2018-09-24,No,5391.17,-253.42,-4.7,Within Expected Range,0.2838,Low,0,Yes,1,"Established, Higher-Income Employees"
42,Finance,Finance Manager,PhD,38,3.0,6312.66,94.0,2021-06-03,No,6280.25,32.41,0.5,Within Expected Range,0.5102,Medium,1,No,1,"Established, Higher-Income Employees"
330,Sales,Sales Manager,Bachelor,37,1.0,2916.68,84.0,2023-01-22,No,4052.97,-1136.29,-28.0,Within Expected Range,0.5713,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
615,HR,Recruiter,Master,37,0.0,5798.65,56.0,2024-02-26,No,4852.32,946.33,19.5,Within Expected Range,0.5736,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
430,Sales,Account Rep,Bachelor,24,7.0,4114.35,63.0,2017-06-13,No,5538.28,-1423.93,-25.7,Within Expected Range,0.2596,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
80,Engineering,Senior Engineer,Master,21,14.0,7857.98,75.0,2010-11-14,No,8241.63,-383.65,-4.7,Within Expected Range,0.2447,Low,0,No,1,"Established, Higher-Income Employees"
255,Sales,Account Rep,Master,34,2.0,4539.84,79.0,2022-08-15,No,5161.4,-621.56,-12.0,Within Expected Range,0.4188,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
797,Sales,Account Rep,High School,27,5.0,3575.01,58.0,2019-09-08,No,4181.62,-606.61,-14.5,Within Expected Range,0.2748,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
459,Engineering,QA Engineer,Bachelor,34,0.0,3443.0,69.0,2024-07-20,No,3916.97,-473.97,-12.1,Within Expected Range,0.5077,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
384,Finance,Finance Manager,Bachelor,45,2.0,4401.43,72.0,2022-03-13,No,4314.79,86.64,2.0,Within Expected Range,0.5663,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
314,HR,HR Specialist,Bachelor,52,0.0,2610.39,79.0,2024-10-08,Yes,3904.17,-1293.78,-33.1,Within Expected Range,0.5853,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
85,Marketing,Marketing Manager,Bachelor,34,0.0,3902.05,65.0,2024-11-02,No,3924.07,-22.02,-0.6,Within Expected Range,0.612,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
575,Sales,Sales Manager,Master,26,1.0,4642.03,53.0,2023-10-05,Yes,4901.73,-259.7,-5.3,Within Expected Range,0.52,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
137,Finance,Financial Analyst,High School,51,0.0,2442.98,79.0,2024-01-22,Yes,2985.54,-542.56,-18.2,Within Expected Range,0.6565,High,0,No,0,"Short-Tenure, Lower-Income Employees"
112,Engineering,Senior Engineer,Bachelor,34,0.0,3646.56,70.0,2024-06-07,Yes,3901.6,-255.04,-6.5,Within Expected Range,0.6936,High,0,No,0,"Short-Tenure, Lower-Income Employees"
195,Engineering,QA Engineer,Bachelor,29,2.0,4812.82,82.0,2022-05-05,No,4412.39,400.43,9.1,Within Expected Range,0.3523,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
179,Sales,Sales Manager,Bachelor,51,1.0,4621.25,69.0,2023-06-16,Yes,4063.48,557.77,13.7,Within Expected Range,0.6006,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
939,Sales,Sales Executive,High School,29,1.0,3580.66,52.0,2023-02-21,No,3333.99,246.67,7.4,Within Expected Range,0.6029,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
130,Engineering,Software Engineer,Bachelor,22,0.0,3122.56,75.0,2024-02-14,No,3977.74,-855.18,-21.5,Within Expected Range,0.4641,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
338,Sales,Sales Executive,Bachelor,31,1.0,3992.62,77.0,2023-05-22,No,4197.66,-205.04,-4.9,Within Expected Range,0.6285,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
609,Finance,Financial Analyst,Master,44,1.0,4898.51,51.0,2023-01-02,No,4947.32,-48.81,-1.0,Within Expected Range,0.6452,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
125,Engineering,Senior Engineer,Bachelor,38,14.0,6146.51,75.0,2010-05-15,No,7395.57,-1249.06,-16.9,Within Expected Range,0.3603,Medium,0,No,1,"Established, Higher-Income Employees"
105,Marketing,Content Specialist,Bachelor,33,11.0,5346.5,87.0,2013-02-15,No,6459.14,-1112.64,-17.2,Within Expected Range,0.2134,Low,1,No,1,"Established, Higher-Income Employees"
227,Finance,Finance Manager,Master,33,1.0,6551.13,89.0,2023-07-21,Yes,4916.94,1634.19,33.2,Within Expected Range,0.433,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
269,Sales,Account Rep,Master,36,6.0,6581.47,38.0,2018-12-17,No,6157.27,424.2,6.9,Within Expected Range,0.3243,Low,0,Yes,1,"Established, Higher-Income Employees"
153,Sales,Account Rep,Bachelor,47,0.0,4252.59,53.0,2024-05-21,No,3811.49,441.1,11.6,Within Expected Range,0.5249,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
585,HR,HR Specialist,Bachelor,37,1.0,3864.43,59.0,2023-08-06,No,4139.56,-275.13,-6.6,Within Expected Range,0.4277,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
104,Sales,Sales Manager,Master,29,13.0,7375.1,76.0,2011-07-11,No,7897.58,-522.48,-6.6,Within Expected Range,0.2046,Low,0,No,1,"Established, Higher-Income Employees"
594,Finance,Accountant,Bachelor,21,4.0,4848.07,62.0,2020-11-14,No,4754.8,93.27,2.0,Within Expected Range,0.4847,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
977,Marketing,Marketing Analyst,Bachelor,39,1.0,4294.05,60.0,2023-10-21,Yes,4177.22,116.83,2.8,Within Expected Range,0.5994,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
228,Marketing,Marketing Analyst,Bachelor,41,4.0,6413.62,67.0,2020-01-05,No,4927.31,1486.31,30.2,Within Expected Range,0.4425,Medium,0,No,1,"Established, Higher-Income Employees"
937,Finance,Finance Manager,Bachelor,42,2.0,5340.41,41.0,2022-11-23,No,4310.02,1030.39,23.9,Within Expected Range,0.5412,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
302,HR,HR Specialist,Bachelor,35,3.0,3778.36,79.0,2021-08-16,No,4637.98,-859.62,-18.5,Within Expected Range,0.3587,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
276,Sales,Account Rep,Bachelor,25,1.0,4687.25,66.0,2023-07-14,No,4043.49,643.76,15.9,Within Expected Range,0.3203,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
127,Sales,Sales Executive,Bachelor,38,3.0,5225.92,60.0,2021-09-01,No,4700.83,525.09,11.2,Within Expected Range,0.6049,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
406,Sales,Sales Manager,Master,42,1.0,5973.93,81.0,2023-09-05,No,4917.07,1056.86,21.5,Within Expected Range,0.5213,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
943,Engineering,QA Engineer,Bachelor,31,4.0,5323.08,82.0,2020-12-26,No,4912.66,410.42,8.4,Within Expected Range,0.3109,Low,0,No,0,"Short-Tenure, Lower-Income Employees"
37,Engineering,Software Engineer,Bachelor,43,6.0,5929.37,63.0,2018-05-03,No,5490.12,439.25,8.0,Within Expected Range,0.3817,Medium,0,No,1,"Established, Higher-Income Employees"
140,HR,HR Specialist,Bachelor,36,0.0,3367.35,72.0,2024-11-21,No,3890.38,-523.03,-13.4,Within Expected Range,0.4446,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
304,Engineering,Software Engineer,Master,35,0.0,4320.28,69.0,2024-02-27,Yes,4848.26,-527.98,-10.9,Within Expected Range,0.5714,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
268,HR,Recruiter,PhD,43,7.0,8406.35,59.0,2017-01-10,No,7462.83,943.52,12.6,Within Expected Range,0.4276,Medium,0,Yes,1,"Established, Higher-Income Employees"
534,Sales,Account Rep,Bachelor,44,0.0,3005.32,64.0,2024-06-19,Yes,3809.81,-804.49,-21.1,Within Expected Range,0.5533,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
546,Marketing,Marketing Analyst,High School,33,4.0,3614.2,69.0,2020-08-10,No,4060.65,-446.45,-11.0,Within Expected Range,0.4597,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
213,Marketing,Marketing Analyst,Bachelor,50,2.0,3707.0,75.0,2022-10-19,No,4436.76,-729.76,-16.4,Within Expected Range,0.6638,High,0,No,0,"Short-Tenure, Lower-Income Employees"
469,HR,HR Manager,PhD,46,1.0,6490.24,51.0,2018-06-10,No,5868.16,622.08,10.6,Within Expected Range,0.679,High,0,No,0,"Short-Tenure, Lower-Income Employees"
199,Finance,Financial Analyst,Bachelor,23,3.0,5241.8,85.0,2021-08-11,Yes,4570.84,670.97,14.7,Within Expected Range,0.3362,Low,1,No,0,"Short-Tenure, Lower-Income Employees"
673,HR,Recruiter,PhD,38,0.0,5801.9,87.0,2024-04-10,Yes,5715.6,86.3,1.5,Within Expected Range,0.6054,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
528,Engineering,Software Engineer,Bachelor,31,1.0,4041.82,82.0,2023-08-20,No,4235.03,-193.21,-4.6,Within Expected Range,0.4518,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
676,Sales,Sales Executive,High School,26,12.0,7606.01,76.0,2012-03-12,No,6075.63,1530.38,25.2,Within Expected Range,0.198,Low,0,Yes,1,"Established, Higher-Income Employees"
975,Engineering,Software Engineer,Master,44,0.0,3896.49,78.0,2024-02-04,No,4856.39,-959.9,-19.8,Within Expected Range,0.6404,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
242,Engineering,QA Engineer,High School,33,15.0,7305.57,65.0,2009-02-17,No,6795.26,510.31,7.5,Within Expected Range,0.1103,Low,0,No,1,"Established, Higher-Income Employees"
343,Engineering,Senior Engineer,Bachelor,25,9.0,6897.99,82.0,2015-12-13,Yes,6138.77,759.22,12.4,Within Expected Range,0.3102,Low,0,No,1,"Established, Higher-Income Employees"
550,Sales,Sales Executive,Bachelor,37,4.0,4284.73,72.0,2020-05-09,No,4950.19,-665.46,-13.4,Within Expected Range,0.6127,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
387,Engineering,Software Engineer,Master,31,0.0,6557.88,65.0,2024-09-02,No,4844.64,1713.24,35.4,Above Expected,0.4323,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
911,Finance,Finance Manager,Master,34,5.0,7038.58,67.0,2019-04-25,No,5913.38,1125.2,19.0,Within Expected Range,0.3806,Medium,0,No,1,"Established, Higher-Income Employees"
207,Engineering,Senior Engineer,Bachelor,45,4.0,4060.62,68.0,2024-08-07,No,4907.81,-847.19,-17.3,Within Expected Range,0.6855,High,0,No,0,"Short-Tenure, Lower-Income Employees"
696,Marketing,Marketing Analyst,Bachelor,32,3.0,4540.9,67.0,2021-01-20,No,4670.54,-129.64,-2.8,Within Expected Range,0.4947,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
818,Engineering,QA Engineer,PhD,34,1.0,5763.81,79.0,2023-02-17,No,5887.35,-123.54,-2.1,Within Expected Range,0.4962,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
74,Engineering,Software Engineer,Bachelor,38,1.0,3222.16,66.4,2023-01-13,No,4239.69,-1017.53,-24.0,Within Expected Range,0.5662,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
793,HR,Recruiter,Bachelor,37,3.0,4174.88,75.0,2023-03-19,No,4741.46,-566.58,-11.9,Within Expected Range,0.5102,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
734,Engineering,Software Engineer,Bachelor,22,3.0,3565.03,51.0,2021-10-15,No,4723.89,-1158.86,-24.5,Within Expected Range,0.4255,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
756,Sales,Account Rep,High School,36,1.0,4474.99,94.0,2023-05-10,No,3194.51,1280.48,40.1,Within Expected Range,0.3002,Low,1,Yes,0,"Short-Tenure, Lower-Income Employees"
17,Engineering,QA Engineer,Bachelor,28,16.0,7188.72,51.0,2008-12-05,No,7899.56,-710.84,-9.0,Within Expected Range,0.1295,Low,0,No,1,"Established, Higher-Income Employees"
440,HR,HR Specialist,Master,33,2.0,5862.1,100.0,2022-09-04,No,5248.73,613.37,11.7,Within Expected Range,0.3002,Low,1,Yes,0,"Short-Tenure, Lower-Income Employees"
92,Sales,Account Rep,High School,21,0.0,4168.97,64.0,2024-09-10,No,2930.55,1238.42,42.3,Within Expected Range,0.2768,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
89,Sales,Sales Executive,Bachelor,25,10.0,7295.23,85.0,2014-02-27,No,6437.02,858.21,13.3,Within Expected Range,0.2702,Low,1,Yes,1,"Established, Higher-Income Employees"
451,Sales,Account Rep,Bachelor,39,1.0,3063.7,72.0,2023-03-11,No,4055.55,-991.85,-24.5,Within Expected Range,0.4869,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
718,Marketing,Marketing Manager,Bachelor,42,0.0,4403.41,52.0,2024-12-13,No,3929.76,473.65,12.1,Within Expected Range,0.657,High,0,Yes,0,"Short-Tenure, Lower-Income Employees"
103,Engineering,Senior Engineer,Master,38,11.0,6842.52,77.0,2013-06-01,No,7507.97,-665.45,-8.9,Within Expected Range,0.439,Medium,0,No,1,"Established, Higher-Income Employees"
239,Sales,Sales Executive,Bachelor,34,1.0,4405.13,96.0,2023-06-22,Yes,4201.55,203.58,4.8,Within Expected Range,0.6017,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
769,Marketing,Marketing Analyst,High School,30,0.0,3444.84,91.0,2024-06-18,Yes,3062.55,382.29,12.5,Within Expected Range,0.4832,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
247,HR,HR Manager,Master,27,12.0,8672.92,77.0,2012-04-05,No,7736.5,936.42,12.1,Within Expected Range,0.1941,Low,0,No,1,"Established, Higher-Income Employees"
821,Sales,Sales Manager,Master,25,1.0,6007.8,55.0,2023-02-21,No,4901.05,1106.75,22.6,Within Expected Range,0.4385,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
158,Finance,Finance Manager,Bachelor,29,0.0,4475.85,80.0,2024-06-15,No,3803.49,672.36,17.7,Within Expected Range,0.4728,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
480,Sales,Sales Executive,Master,32,2.0,6459.62,69.0,2022-11-01,No,5307.38,1152.24,21.7,Within Expected Range,0.5738,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
974,Sales,Account Rep,Master,38,2.0,5998.73,79.0,2022-11-03,No,5164.72,834.01,16.1,Within Expected Range,0.3722,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
19,Finance,Accountant,High School,35,4.0,3269.89,57.0,2020-01-14,No,3905.88,-635.99,-16.3,Within Expected Range,0.6008,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
751,Finance,Finance Manager,Bachelor,23,0.0,3287.68,61.0,2024-08-09,No,3797.11,-509.43,-13.4,Within Expected Range,0.5209,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
122,Sales,Sales Executive,Bachelor,30,3.0,5032.67,83.0,2021-06-12,No,4695.88,336.79,7.2,Within Expected Range,0.5271,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
886,Engineering,Software Engineer,Master,26,1.0,4662.17,79.0,2023-05-01,No,5090.83,-428.65,-8.4,Within Expected Range,0.4595,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
275,Engineering,Senior Engineer,Master,31,0.0,4598.57,77.8,2024-04-19,No,4759.86,-161.29,-3.4,Within Expected Range,0.6838,High,0,No,0,"Short-Tenure, Lower-Income Employees"
951,Marketing,Content Specialist,High School,34,3.0,2568.99,76.0,2021-10-02,No,3604.54,-1035.55,-28.7,Within Expected Range,0.4085,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
312,Sales,Sales Executive,Bachelor,41,3.0,5615.35,70.0,2021-06-14,No,4704.06,911.29,19.4,Within Expected Range,0.5914,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
806,Marketing,Marketing Manager,Master,31,2.0,5065.45,86.0,2022-12-19,No,5281.91,-216.46,-4.1,Within Expected Range,0.5383,Medium,1,Yes,0,"Short-Tenure, Lower-Income Employees"
902,HR,Recruiter,High School,21,0.0,3348.07,83.0,2024-05-16,No,3120.68,227.39,7.3,Within Expected Range,0.4106,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
547,HR,Recruiter,Bachelor,39,1.0,5941.09,63.0,2023-04-12,Yes,4243.62,1697.47,40.0,Within Expected Range,0.4825,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
182,Sales,Sales Manager,Bachelor,21,1.0,3735.07,86.0,2023-11-18,No,4039.83,-304.76,-7.5,Within Expected Range,0.4145,Medium,1,No,0,"Short-Tenure, Lower-Income Employees"
185,Sales,Sales Manager,PhD,36,1.0,5741.44,71.0,2023-02-04,Yes,5771.52,-30.08,-0.5,Within Expected Range,0.5765,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
407,Sales,Account Rep,High School,22,0.0,2816.11,63.0,2024-01-18,Yes,2931.31,-115.2,-3.9,Within Expected Range,0.3449,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
720,Sales,Account Rep,Master,33,3.0,6763.72,82.0,2021-09-17,No,5410.09,1353.63,25.0,Within Expected Range,0.2871,Low,0,Yes,1,"Established, Higher-Income Employees"
607,Finance,Finance Manager,Bachelor,33,0.0,3188.86,57.0,2024-09-13,No,3805.11,-616.25,-16.2,Within Expected Range,0.6007,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
693,Engineering,Senior Engineer,Bachelor,33,7.0,6362.28,67.0,2017-02-05,No,5645.69,716.59,12.7,Within Expected Range,0.4404,Medium,0,No,1,"Established, Higher-Income Employees"
521,Sales,Account Rep,Master,31,1.0,4679.77,80.0,2023-04-26,No,4909.67,-229.9,-4.7,Within Expected Range,0.4063,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
381,Sales,Account Rep,PhD,23,0.0,3468.06,56.0,2024-02-15,No,5512.14,-2044.07,-37.1,Below Expected,0.5357,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
411,Marketing,Marketing Analyst,Master,26,0.0,5738.53,54.0,2024-04-24,No,4776.86,961.67,20.1,Within Expected Range,0.5303,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
635,Sales,Sales Executive,Bachelor,36,4.0,4628.47,72.8,2020-01-08,No,4949.42,-320.95,-6.5,Within Expected Range,0.5875,Medium,0,Yes,0,"Short-Tenure, Lower-Income Employees"
370,HR,HR Specialist,High School,25,2.0,3102.93,74.0,2022-10-16,No,3519.84,-416.91,-11.8,Within Expected Range,0.2877,Low,0,Yes,0,"Short-Tenure, Lower-Income Employees"
859,Marketing,Marketing Analyst,High School,21,4.0,3755.77,63.0,2020-11-27,No,4050.25,-294.48,-7.3,Within Expected Range,0.3792,Medium,0,No,0,"Short-Tenure, Lower-Income Employees"
